,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
223,77663,Q40504,P800,Q219421,P495,Q30,Jim Carrey,The Mask,United States of America,"['James Carey', 'James Carrey', 'James Eugene Carey', 'James Eugene Carrey', 'Jim Carey', 'Jim Eugene Carey', 'Jim Eugene Carrey']",['Mask'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,notable work,film,country of origin,country,10036.0,2831.0,44050.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Jim Carrey is,True,True,False,False,False
231,77693,Q186335,P800,Q221462,P57,Q51575,Dashiell Hammett,The Maltese Falcon,John Huston,['Samuel Dashiell Hammett'],['Maltese Falcon'],['John Marcellus Huston'],human,notable work,film,director,human,623.0,1022.0,2244.0,the most notable work of {},the director of {},the director of the most notable work of Dashiell Hammett is,True,True,False,False,False
659,77724,Q19958103,P108,Q312,P112,Q19837,Rod Holt,Apple,Steve Jobs,['Frederick Rodney Holt'],"['AAPL', 'Apple Computer Inc', 'Apple Computer Inc.', 'Apple Computer Incorporated', 'Apple Computer, Inc.', 'Apple Inc.', 'Apple Incorporated', 'Apple, Inc', 'Apple Inc. (Cupertino, CA)']","['Abdul Lateef Jandali', 'Steven Jobs', 'Steven Paul Jobs']",human,employer,public company,founded by,human,73.0,12373.0,12467.0,the employer of {},the founder of {},the founder of the employer of Rod Holt is,True,True,False,False,False
681,77936,Q409907,P127,Q53268,P159,Q201117,Aisin Seiki,Toyota,Toyota,"['Aishin Seiki Kabushiki Kaisha', 'Aisin', 'Aisin Seiki Co.']","['TOYOTA', 'Toyota Jidōsha', 'Toyota Jidosha KK', 'Toyota Motor Corporation', 'TOYOTA JIDOSHA KABUSHIKI KAISHA', 'TOYOTA JIDOSHA KABUSHIKI KAISHA (Toyota)']","['Koromo', 'Toyota City', 'Toyota-shi']",public company,owned by,public company,headquarters location,city,217.0,4130.0,345.0,the owner of {},the headquarters location of {},the headquarters location of the owner of Aisin Seiki is,True,True,False,False,False
657,77937,Q478765,P108,Q53268,P159,Q201117,Shōichirō Toyoda,Toyota,Toyota,"['Shoichiro Toyoda', 'Shouichirou Toyoda']","['TOYOTA', 'Toyota Jidōsha', 'Toyota Jidosha KK', 'Toyota Motor Corporation', 'TOYOTA JIDOSHA KABUSHIKI KAISHA', 'TOYOTA JIDOSHA KABUSHIKI KAISHA (Toyota)']","['Koromo', 'Toyota City', 'Toyota-shi']",human,employer,public company,headquarters location,city,188.0,4130.0,345.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Shōichirō Toyoda is,True,True,False,False,False
656,78134,Q30249981,P108,Q190464,P112,Q701438,Ignacio Echeverría,HSBC,Thomas Sutherland,"['Abo', 'Ignacio Echeverria', 'Ignacio Echeverría Miralles de Imperial', 'Skateboard Hero']","['HSBC Bank USA', 'Bital', 'Hong Kong and Shanghai Banking Corporation', 'Hongkong and Shanghai Banking Corporation Limited', 'HSBC Holdings plc']",['Sir Thomas Sutherland'],human,employer,public company,founded by,human,47.0,3049.0,83.0,the employer of {},the founder of {},the founder of the employer of Ignacio Echeverría is,True,True,False,False,False
677,78242,Q5075090,P108,Q207983,P159,Q38022,Charles Allen Thomas,Monsanto,St. Louis,['Charles Thomas'],['Monsanto Company'],"['St Louis', 'St. Louis, Missouri', 'Saint Louis', 'City of St. Louis', 'Saint Louis, MO', 'St. Louis City', 'St. Louis, MO', 'Saint Louis, Missouri']",human,employer,public company,headquarters location,city,9.0,1244.0,3112.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Charles Allen Thomas is,True,True,False,False,False
666,78862,Q260833,P127,Q738770,P159,Q16553,SanDisk,Western Digital,San Jose,"['San Disk', 'San Disk Corporation', 'SanDisk Corporation', 'SD', 'SD Corporation']","['WD', 'WDC', 'Western Digital Corporation', 'WD Corp.', 'Western Digital Corp.', 'Western Digital Technologies, Inc.  (San Jose, CA)']","['San José', 'San Jose, California', 'City of San Jose', 'City of San José', 'Pueblo de San Jose de Guadalupe', 'Pueblo de San José de Guadalupe', 'San Jose, CA', 'San José, CA', 'San José, California']",public company,owned by,public company,headquarters location,city,415.0,493.0,2037.0,the owner of {},the headquarters location of {},the headquarters location of the owner of SanDisk is,True,True,False,False,False
690,79120,Q125096465,P108,Q910368,P740,Q17042,Linda J. Rendle,Clorox,Oakland,['Linda Rendle'],['The Clorox Company'],"['Oakland, California', 'Oaktown', 'City of Oakland', 'Oakland, CA']",human,employer,public company,location of formation,city,0.0,324.0,2560.0,the employer of {},the location of formation of {},the location of formation of the employer of Linda J. Rendle is,True,True,False,False,False
688,79156,Q3351364,P108,Q926806,P112,Q3018737,Olivier Sarkozy,Carlyle Group,David Rubenstein,['Pierre Olivier Sarkozy'],['The Carlyle Group'],"['David M. Rubenstein', 'David Mark Rubenstein']",human,employer,public company,founded by,human,979.0,827.0,1480.0,the employer of {},the founder of {},the founder of the employer of Olivier Sarkozy is,True,True,False,False,False
662,79168,Q3351364,P108,Q926806,P159,Q61,Olivier Sarkozy,Carlyle Group,"Washington, D.C.",['Pierre Olivier Sarkozy'],['The Carlyle Group'],"['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",human,employer,public company,headquarters location,city,979.0,827.0,9221.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Olivier Sarkozy is,True,True,False,False,False
850,79513,Q16273555,P178,Q185613,P159,Q649,Etherlords II,Nival Interactive,Moscow,['Etherlords 2'],['Nival'],"['Moscow, Soviet Union', 'Moscow, USSR', 'Moskva Federal City, Russia', 'Moskva, Rossiya', 'Moskva, Russia', 'Москва', 'Moskovĭ', 'Moskve', 'Moskvë', 'Moskvi', 'Mosky', 'Moskva', 'Moscow, Russia', 'City of Moscow', 'Moscow, Russian Federation', 'Moscow, Russian SFSR']",video game,developer,video game developer,headquarters location,city,0.0,52.0,4377.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Etherlords II is,True,True,False,False,False
866,79697,Q745879,P123,Q652421,P112,Q92616,Transport Tycoon Deluxe,MicroProse,Sid Meier,['TTD'],['MicroProse Software'],"['Sidney K. ""Sid"" Meier']",video game,publisher,video game developer,founded by,human,0.0,214.0,567.0,the publisher of {},the founder of {},the founder of the publisher of Transport Tycoon Deluxe is,True,True,False,False,False
876,79703,Q864943,P178,Q652421,P112,Q92616,Sid Meier's Colonization,MicroProse,Sid Meier,['Colonization'],['MicroProse Software'],"['Sidney K. ""Sid"" Meier']",video game,developer,video game developer,founded by,human,83.0,214.0,567.0,the developer of {},the founder of {},the founder of the developer of Sid Meier's Colonization is,True,True,False,False,False
856,79723,Q6948805,P178,Q668735,P740,Q5083,Mystery Case Files: 13th Skull,Big Fish Games,Seattle,"['MCF-7', 'MCF: 13th Skull']","['Big Fish Games, Inc.']","['Seattle, Washington', 'Seattle, WA', 'Duwamps', 'New York Alki']",video game,developer,video game developer,location of formation,city,0.0,121.0,4412.0,the developer of {},the location of formation of {},the location of formation of the developer of Mystery Case Files: 13th Skull is,True,True,False,False,False
863,79920,Q3041679,P178,Q1023055,P159,Q1764,Dust 514,CCP Games,Reykjavík,"['EVE: DUST 514', 'DUST 514 Recruitment Ads']","['CCP hf', 'Crowd Control Productions']","['Reykjavik', 'Reykjavikurborg', 'Reykjavíkurborg']",video game,developer,video game developer,headquarters location,city,66.0,134.0,2009.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Dust 514 is,True,True,False,False,False
878,80063,Q978521,P123,Q1049502,P127,Q45700,Deca Sports,Hudson Soft,Konami,['Sports Island'],"['Hudson', 'Hudson Soft Co., Ltd', 'Hudson Soft Company, Limited']","['Konami Holdings Corporation', 'Konica Enix']",video game,publisher,video game developer,owned by,video game developer,13.0,277.0,951.0,the publisher of {},the owner of {},the owner of the publisher of Deca Sports is,True,True,False,False,False
843,80275,Q3092703,P178,Q2985314,P159,Q174,Férias Frustradas do Pica-Pau,Tectoy,São Paulo,['Ferias Frustradas do Pica-Pau'],"['Tec Toy', 'Tec Toy Desenvolvimento Digital', 'Tec Toy S.A', 'Tectoy S.A']","['São Paulo city', 'Sao Paulo']",video game,developer,video game developer,headquarters location,city,25.0,64.0,2615.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Férias Frustradas do Pica-Pau is,True,True,False,False,False
862,80291,Q28312013,P178,Q3040525,P159,Q16552,Pit People,The Behemoth,San Diego,"[""Behemoth's Game 4""]",['Behemoth'],"['SD', 'San Diego, California', 'Sandi', ""America's Finest City"", 'San Diego, CA', 'the birthplace of California']",video game,developer,video game developer,headquarters location,city,56.0,166.0,2768.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Pit People is,True,True,False,False,False
860,80514,Q7162104,P178,Q5531890,P159,Q1490,Pen Pen TriIcelon,General Entertainment,Tokyo,['Pen Pen'],"['General Entertainment Co., Ltd.']","['Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to', 'Tokio', 'Tokyo, Japan', 'Tokei']",video game,developer,video game developer,headquarters location,city,22.0,8.0,7592.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Pen Pen TriIcelon is,True,True,False,False,False
870,80596,Q55602944,P178,Q7577190,P159,Q1490,AI: The Somnium Files,Spike Chunsoft,Tokyo,"['AI Somnium Files', 'AI The Somnium Files', 'AI: Somnium Files']","['Chunsoft', 'Spike Chunsoft Co., Ltd.']","['Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to', 'Tokio', 'Tokyo, Japan', 'Tokei']",video game,developer,video game developer,headquarters location,city,229.0,361.0,7592.0,the developer of {},the headquarters location of {},the headquarters location of the developer of AI: The Somnium Files is,True,True,False,False,False
855,80637,Q87331214,P178,Q10501780,P159,Q1754,Supermarket Mania 2,G5 Entertainment,Stockholm,"['Supermarket Mania II', 'Supermarket Mania Two', 'Supermarket Mania2']","['Alexander Tabunov', 'Buka Entertainment', 'G5 Entertainment Group', 'G5 group', 'Sergey Shults', 'Vlad Suglobov']","['Sthlm', 'STHLM']",video game,developer,video game developer,headquarters location,city,0.0,25.0,2528.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Supermarket Mania 2 is,True,True,False,False,False
484,80813,Q2613381,P26,Q3304898,P175,Q95068,Ashley Wilkes,Melanie Hamilton,Olivia de Havilland,['George Ashley Wilkes'],"['Melanie Wilkes', 'Melly Hamilton', 'Melly Wilkes']","['Dame Olivia Mary de Havilland', 'Olivia Mary de Havilland', 'Olivia De Havilland']",literary character,spouse,literary character,performer,human,174.0,145.0,2459.0,the spouse of {},the performer of {},the performer of the spouse of Ashley Wilkes is,True,True,False,False,False
34,80845,Q340515,P123,Q95149,P127,Q14289857,The Fall of Gondolin,HarperCollins,News Corp,['Fall of Gondolin'],"['Harper Element', 'HarperCollins Publishers LLC']","['News Corporation', 'New News Corp', 'News Corp (Firm : 2013)', 'News Corp.']",literary work,publisher,book publisher,owned by,public company,185.0,518.0,698.0,the publisher of {},the owner of {},the owner of the publisher of The Fall of Gondolin is,True,True,False,False,False
16,80881,Q16964947,P123,Q3018655,P159,Q100,Hunger of Memory,"David R. Godine, Publisher",Boston,"['Hunger of Memory: An Autobiography', 'Hunger of Memory: The Education of Richard Rodriguez', 'Hunger of Memory: The Education of Richard Rodriguez: An Autobiography']",['David R. Godine'],"['Bostonia', 'The Hub', 'Boston, MA', 'Boston, Massachusetts', 'City of Boston', 'Beantown', 'Boston, Mass.', 'Puritan City', 'The Athens of America', 'The Cradle of Liberty', 'The Cradle of Modern America', 'The Hub of the Universe', 'The Walking City', 'Bean Town', 'Boston (MA)', 'Boston MA, United States', 'Boston, Massachusetts, United States', 'Boston, Massachusetts, United States of America', 'Boston, Massachusetts, US', 'Boston, United States', 'Boston, USA', 'Capital of Massachusetts', 'The hub of the universe', 'Boston, Mass']",literary work,publisher,book publisher,headquarters location,city,5.0,4.0,4727.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Hunger of Memory is,True,True,False,False,False
4,80892,Q5727475,P108,Q3579498,P159,Q61,Henry Regnery,Regnery Publishing,"Washington, D.C.",['Henry Francis Regnery Sr'],"['H. Regnery Co.', 'Henry Regnery Company', 'Regnery Gateway']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",human,employer,book publisher,headquarters location,city,10.0,46.0,9221.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Henry Regnery is,True,True,False,False,False
33,80896,Q93547835,P108,Q3579498,P159,Q61,Marji Ross,Regnery Publishing,"Washington, D.C.","['Marjory Ross', 'Marjory ""Marji"" Ross', 'Marjory Grant Ross']","['H. Regnery Co.', 'Henry Regnery Company', 'Regnery Gateway']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",human,employer,book publisher,headquarters location,city,0.0,46.0,9221.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Marji Ross is,True,True,False,False,False
26,80912,Q60453380,P123,Q8068364,P740,Q84,Monocultures of the Mind,Zed Books,London,['Monocultures of the Mind: Perspectives on Biodiversity and Biotechnology'],['Zed Press'],"['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",literary work,publisher,book publisher,location of formation,city,0.0,23.0,11213.0,the publisher of {},the location of formation of {},the location of formation of the publisher of Monocultures of the Mind is,True,True,False,False,False
302,80917,Q28193,P272,Q79202,P159,Q65,The New World,New Line Cinema,Los Angeles,['New World'],"['New Line Cinema Corp.', 'New Line Cinema Corporation', 'New Line Cinema LLC']","['L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion', 'L.A']",film,production company,film production company,headquarters location,city,765.0,1144.0,9468.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced The New World is,True,True,False,False,False
292,80930,Q74315,P272,Q126399,P159,Q39561,The Maltese Falcon,Warner Bros.,Burbank,"['Maltese Falcon', 'Dangerous Female']","['WB', 'Warner Bros. Studios', 'Warner Bros. Pictures', 'Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers']","['Burbank, California', 'Burbank, CA']",film,production company,film production company,headquarters location,city,93.0,3417.0,1133.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced The Maltese Falcon is,True,True,False,False,False
300,81206,Q481925,P108,Q822314,P127,Q41187,Amy Pascal,Sony Pictures,Sony Group,['Amy Beth Pascal'],"['SPE', 'Columbia Pictures Entertainment, Inc.', 'Sony Pictures Entertainment Inc.', 'Sony Pictures Entertainment, Inc.']","['Sony Corporation', 'Sony Corp.', 'Sony Corporation (Tokyo)', 'Tokyo Telecommunications Engineering Corporation', 'Tokyo Tsushin Kogyo K.K.', 'Totsuko']",human,employer,film production company,owned by,public company,724.0,1012.0,3206.0,the employer of {},the owner of {},the owner of the employer of Amy Pascal is,True,True,False,False,False
