,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
270,71645,Q11094489,P22,Q9972,P22,Q9965,Zhu Zhanji,Hongxi Emperor,Yongle Emperor,"['Zhuang', 'Jiuzi', 'Liangwang', 'Liangzhuangwang']","['Zhao Di', 'Renzong', 'Hongxi', 'Ren Zong', 'Emperor Jingtian Tidao Chuncheng Zhide Hongwen Qinwu Zhangsheng Daxiao Zhao', 'Jingtian tidao chuncheng zhide hongwen qinwu zhangsheng daxiaozhao huangdi', 'Zhu Gaochi', 'Zhu Gaozhi']","['Emperor of China Ming Chengzu', 'Emperor of China Yongli', 'Emperor of China Yung-le', 'Prince Yan', 'Qitian Hongdao Gaoming Zhaoyun Shengwu Shengong Chunren Zhixiao Wen', 'Qitianhongdaogaomingzhaoyunshengwushengongchunrenzhixiaowenhuangdi', 'Ti Chu', 'Titianhongdaogaomingguangyunshengwushengongchunrenzhixiaowenhuangdi', 'Wenhuangdi', 'Yonglo Emperor', 'Yung-lo', 'Yung-lo Emperor', 'Wen Di', 'Yongle', 'Taizong', 'Yancheng', 'Wendi', 'Di Zhu', 'Zhu Di', 'Chengzu', 'Cheng Zu', 'Eiraku-tei', 'Emperor Chengzu of Ming']",human,father,human,father,human,0.0,187.0,590.0,the father of {},the father of {},the father of the father of Zhu Zhanji is,True,False,True,False,False
218,71956,Q106342682,P22,Q10707,P26,Q453364,Chatunga Bellarmine Mugabe,Robert Mugabe,Grace Mugabe,['Chatunga Mugabe'],"['Mugabe', 'Robert Gabriel Mugabe']","['Grace Ntombizodwa ""Gucci Grace"" Mugabe', 'Grace Ntombizodwa Marufu', 'Grace Ntombizodwa Mugabe']",human,father,human,spouse,human,0.0,1921.0,232.0,the father of {},the spouse of {},the spouse of the father of Chatunga Bellarmine Mugabe is,True,False,True,False,False
255,72088,Q4664468,P22,Q11607,P22,Q327514,Abby Huntsman,"Jon Huntsman, Jr.",Jon Huntsman Sr.,['Abigail Haight Huntsman'],"['Jon Huntsman', 'Jon M. Huntsman Jr.', 'Jon Meade Huntsman, Jr.']",['Jon Meade Huntsman Sr.'],human,father,human,father,human,209.0,373.0,95.0,the father of {},the father of {},the father of the father of Abby Huntsman is,True,False,True,False,False
249,72209,Q75766972,P22,Q11820,P27,Q30,Martin Van Buren Jr.,Martin Van Buren,United States of America,['Martin Van Buren'],"['Van Buren', 'President Martin Van Buren', 'Buren', 'M. van Buren', 'Maarten van Buren', 'Old Kinderhook', 'President van Buren', 'President Van Buren']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,father,human,country of citizenship,country,0.0,2389.0,44050.0,the father of {},the country of citizenship of {},the country of citizenship of the father of Martin Van Buren Jr. is,True,True,True,False,False
93,72569,Q112841,P27,Q28,P38,Q47190,József Grősz,Hungary,forint,['Josef Grösz'],"['HUN', 'Magyarország', '🇭🇺', 'hu']","['HUF', 'Ft', 'Hungarian forint']",human,country of citizenship,country,currency,currency,0.0,6436.0,566.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of József Grősz is,True,True,True,False,False
46,72596,Q138740,P27,Q28,P38,Q47190,Paul Almasy,Hungary,forint,"['Pal Almasy', 'Pál Almásy', 'Paul Almassy']","['HUN', 'Magyarország', '🇭🇺', 'hu']","['HUF', 'Ft', 'Hungarian forint']",human,country of citizenship,country,currency,currency,2.0,6436.0,566.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of Paul Almasy is,True,True,True,False,False
90,72928,Q64718,P27,Q34,P35,Q45068,Victor Hasselblad,Sweden,Carl XVI Gustaf of Sweden,['Fritz Victor Hasselblad'],"['se', 'SWE', 'Sverige', 'SE', 'Kingdom of Sweden', 'Konungariket Sverige', '🇸🇪']","['Carl Gustaf of Sweden', 'Carl Gustav XVI', 'Carl XVI Gustaf', 'Carl XVI Gustav', 'Carl XVI Gustav of Sweden', 'King Carl XVI Gustaf']",human,country of citizenship,country,head of state,human,14.0,8214.0,1548.0,the country of citizenship of {},the head of state of {},the head of state of the country of citizenship of Victor Hasselblad is,True,True,True,False,False
57,73706,Q20235,P27,Q183,P38,Q4916,Franzl Lang,Germany,Euro,"['Franz Lang', 'Jodler-Franzl', 'Yodelking']","['BR Deutschland', 'BRD', 'Bundesrepublik Deutschland', 'de', 'DE', 'Deutschland', 'Federal Republic of Germany', 'GER', 'GFR']","['EUR', '💶', '€', 'euros']",human,country of citizenship,country,currency,currency,72.0,15362.0,4850.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of Franzl Lang is,True,True,True,False,False
110,73760,Q1151965,P27,Q184,P36,Q2280,Anastasiya Verameyenka,Belarus,Minsk,['Anastasiya Uladzimirawna Verameyenka'],"['Bielaruś', 'by', 'BLR', 'White Russia', '🇧🇾', 'White Ruthenia', 'Byelorussia', 'Belorussia', 'Bielorussia', 'Byeloruss', 'Republic of Belarus', ""Respublika Belarus'"", 'Respublika Bielaruś']","['Mińsk', 'Mensk', 'Miensk', 'Minskas', 'Менск', 'Минск', 'Мінск']",human,country of citizenship,country,capital,city,3.0,5781.0,1378.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Anastasiya Verameyenka is,True,True,True,False,False
99,73766,Q1232821,P27,Q184,P36,Q2280,Dmitrij Vaľukevič,Belarus,Minsk,['Dmitrij Valukevic'],"['Bielaruś', 'by', 'BLR', 'White Russia', '🇧🇾', 'White Ruthenia', 'Byelorussia', 'Belorussia', 'Bielorussia', 'Byeloruss', 'Republic of Belarus', ""Respublika Belarus'"", 'Respublika Bielaruś']","['Mińsk', 'Mensk', 'Miensk', 'Minskas', 'Менск', 'Минск', 'Мінск']",human,country of citizenship,country,capital,city,0.0,5781.0,1378.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Dmitrij Vaľukevič is,True,True,True,False,False
23,74054,Q82667,P27,Q408,P36,Q3114,Mark Webber,Australia,Canberra,"['Mark Alan Webber', 'The Aussie Grit']","['Down Under', 'New Holland', 'Stria', 'au', 'AUS', 'Commonwealth of Australia', 'Ꜷ', 'Aussieland', 'Straya', 'Oz', 'AU', 'New Hollandia', 'Stralia', 'Nova Hollandia']","['Canberra, Australia', 'Canberra, Australian Capital Territory']",human,country of citizenship,country,capital,city,1159.0,16540.0,2549.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Mark Webber is,True,True,True,False,False
87,74077,Q113960,P27,Q408,P36,Q3114,Steele Bishop,Australia,Canberra,['Steele Roy Bishop'],"['Down Under', 'New Holland', 'Stria', 'au', 'AUS', 'Commonwealth of Australia', 'Ꜷ', 'Aussieland', 'Straya', 'Oz', 'AU', 'New Hollandia', 'Stralia', 'Nova Hollandia']","['Canberra, Australia', 'Canberra, Australian Capital Territory']",human,country of citizenship,country,capital,city,2.0,16540.0,2549.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Steele Bishop is,True,True,True,False,False
72,74393,Q362411,P27,Q717,P36,Q1533,Evencio Castellanos,Venezuela,Caracas,['Evencio Castellanos Yumar'],"['Bolivarian Republic of Venezuela', 'BR Venezuela', 'Estados Unidos de Venezuela', 'VE', '🇻🇪', 'VEN', 'Vzla']","['CCS', 'Santiago de Leon de Caracas', 'Santiago de León de Caracas', 'Carracas']",human,country of citizenship,country,capital,city,1.0,5155.0,938.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Evencio Castellanos is,True,True,True,False,False
41,74613,Q211095,P27,Q801,P38,Q131309,George S. Wise,Israel,new shekel,"['George Schneiweis Wise', 'Wise, George Schneiweis']","['il', 'ISR', 'State of Israel', 'IL', 'Hebrew state', 'Zionist state']","['Israeli new shekel', 'Israeli new sheqel', 'new Israeli shekel', 'new Israeli sheqel', 'new sheqel', 'NIS', 'ILS', 'shekel', '₪']",human,country of citizenship,country,currency,currency,3.0,21253.0,1043.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of George S. Wise is,True,True,True,False,False
15,74909,Q561177,P27,Q869,P36,Q1861,Kriangsak Chamanan,Thailand,Bangkok,['Kriangsak Chomanan'],"['Kingdom of Thailand', 'Land of Smiles', 'Siam', 'th', '🇹🇭', 'THA']","['Krung Thep', 'Krung Thep Maha Nakhon', 'Bangkok, Thailand', 'Krungthepmahanakhon Amonrattanakosin Mahintharayutthaya Mahadilokphop Noppharatratchathaniburirom Udomratchaniwetmahasathan Amonphimanawatansathit Sakkathattiyawitsanukamprasit', ""Sia-Yut'hia""]",human,country of citizenship,country,capital,city,31.0,11406.0,4183.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Kriangsak Chamanan is,True,True,True,False,False
7,75369,Q6786571,P159,Q118958,P36,Q21765562,Materialise NV,Leuven,Leuven,['3-matic'],['Louvain'],['Louvain'],public company,headquarters location,city,capital,city,27.0,556.0,0.0,the headquarters location of {},the capital of {},the capital of the headquarters location of Materialise NV is,True,False,True,False,False
373,75375,Q1087016,P800,Q29298,P1441,Q2377,Christopher Tin,Baba Yetu,Civilization IV,['Christopher Chiyan Tin'],"['Our Father', 'Baba yetu']","['Civ4', 'Civilization 4', ""Sid Meier's Civilization IV""]",human,notable work,musical work/composition,present in work,video game,158.0,257.0,239.0,the most notable work of {},the work that features {},the work that features the most notable work of Christopher Tin is,True,True,True,False,False
368,75426,Q718085,P175,Q183048,P112,Q313013,I Know There's an Answer,The Beach Boys,Brian Wilson,['Hang on to Your Ego'],['Beach Boys'],['Brian Douglas Wilson'],musical work/composition,performer,musical group,founded by,human,63.0,4156.0,3518.0,the performer of {},the founder of {},the founder of the performer of I Know There's an Answer is,True,True,True,False,False
501,75752,Q292265,P264,Q370012,P159,Q3711,Stoja,Grand Production,Belgrade,"['Stoja Jovanovic', 'Stoja Jovanović', 'Stoja Novakovic', 'Stoja Novaković', 'Стоја Новаковић']","['Grand', 'Grand produkcija', 'GRɅND']","['Beograd', 'City of Belgrade', 'Belgrade, Serbia', 'Београд']",human,record label,record label,headquarters location,city,27.0,20.0,2389.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Stoja is,True,True,True,False,False
529,75774,Q232907,P264,Q385558,P159,Q84,Emilíana Torrini,Rough Trade,London,['Emiliana Torrini'],['Rough Trade Records'],"['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",human,record label,record label,headquarters location,city,161.0,236.0,11213.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Emilíana Torrini is,True,True,True,False,False
507,75818,Q334288,P264,Q438628,P159,Q62,Jello Biafra,Alternative Tentacles,San Francisco,"['Eric Boucher', 'Eric R. Boucher', 'Eric Reed Boucher']",['Alternative Tentacles Records'],"['SF', 'Frisco', 'SFO', 'The City by the Bay', 'The Golden City', 'Paris of the West', 'San Francisco, California', 'Baghdad by the Bay', 'City and County of San Francisco', 'San Fran', 'San Francisco County', 'San Francisco County, California', 'San Francisco, CA']",human,record label,record label,headquarters location,city,852.0,101.0,5451.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Jello Biafra is,True,True,True,False,False
538,75829,Q715265,P264,Q438628,P112,Q334288,Wesley Willis,Alternative Tentacles,Jello Biafra,['Wesley Lawrence Willis'],['Alternative Tentacles Records'],"['Eric Boucher', 'Eric R. Boucher', 'Eric Reed Boucher']",human,record label,record label,founded by,human,365.0,101.0,852.0,the record label of {},the founder of {},the founder of the record label of Wesley Willis is,True,False,True,False,False
494,76069,Q372820,P264,Q679007,P159,Q1297,Jerry Butler,Vee-Jay Records,Chicago,['Jerry Butler Jr.'],['Vee Jay Records'],"['Chi-Raq', 'Chi-Town', 'Chicago, IL', 'Chicago, Illinois', 'Chitown', 'City by the Lake', 'City of Broad Shoulders', 'City of Chicago', 'The Queen of the West', 'The Second City', 'The Windy City']",human,record label,record label,headquarters location,city,227.0,67.0,7124.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Jerry Butler is,True,True,True,False,False
520,76168,Q271100,P264,Q874433,P127,Q21077,Bonnie Pink,Warner Music Japan,Warner Music Group,['Kaori Asada'],"['Warner Bros.-Pioneer', 'Warner-Pioneer']","['Warner', 'WMG', 'Warner Music', 'Warner Music Group Corp.']",human,record label,record label,owned by,record label,25.0,17.0,1095.0,the record label of {},the owner of {},the owner of the record label of Bonnie Pink is,True,True,True,False,False
499,76176,Q932240,P264,Q874433,P127,Q21077,Kyōsuke Himuro,Warner Music Japan,Warner Music Group,"['Himuro Kyōsuke', 'Kyosuke Himuro', 'Kyousuke Himuro']","['Warner Bros.-Pioneer', 'Warner-Pioneer']","['Warner', 'WMG', 'Warner Music', 'Warner Music Group Corp.']",human,record label,record label,owned by,record label,34.0,17.0,1095.0,the record label of {},the owner of {},the owner of the record label of Kyōsuke Himuro is,True,True,True,False,False
485,76180,Q1143704,P264,Q874433,P127,Q21077,Mariya Takeuchi,Warner Music Japan,Warner Music Group,['Takeuchi Mariya'],"['Warner Bros.-Pioneer', 'Warner-Pioneer']","['Warner', 'WMG', 'Warner Music', 'Warner Music Group Corp.']",human,record label,record label,owned by,record label,414.0,17.0,1095.0,the record label of {},the owner of {},the owner of the record label of Mariya Takeuchi is,True,True,True,False,False
484,76258,Q724501,P264,Q1047366,P159,Q34404,Juvenile,Cash Money Records,New Orleans,['Terius Gray'],['Ca$h Money Records'],"['Crescent City', 'The Big Easy', 'NOLA', 'New Orleans, Louisiana', 'New Orleans, LA']",human,record label,record label,headquarters location,city,786.0,872.0,3755.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Juvenile is,True,True,True,False,False
480,76278,Q1209814,P264,Q1072803,P159,Q1490,Sowelu,Defstar Records,Tokyo,['Aki Harada'],"['DefStar Records', 'DefSTAR Records', 'DefSTAR RECORDS']","['Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to', 'Tokio', 'Tokyo, Japan', 'Tokei']",human,record label,record label,headquarters location,city,11.0,7.0,7592.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Sowelu is,True,False,True,False,False
539,76406,Q237820,P264,Q1347984,P159,Q84,Alison Moyet,Sanctuary Records,London,['Geneviève Alison Jane Moyet'],['Sanctuary Records Group Ltd.'],"['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",human,record label,record label,headquarters location,city,1095.0,72.0,11213.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Alison Moyet is,True,False,True,False,False
516,76449,Q601191,P264,Q1546001,P159,Q16563,Eddie Floyd,Stax Records,Memphis,"['Eddie Lee Floyd', 'Edward Lee Floyd']","['Stax', 'Satellite Records']","['Memphis, Tennessee', 'Memphis, TN']",human,record label,record label,headquarters location,city,114.0,284.0,2232.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Eddie Floyd is,True,False,True,False,False
543,76451,Q968938,P264,Q1546001,P159,Q16563,Johnnie Taylor,Stax Records,Memphis,['Johnnie Harrison Taylor'],"['Stax', 'Satellite Records']","['Memphis, Tennessee', 'Memphis, TN']",human,record label,record label,headquarters location,city,215.0,284.0,2232.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Johnnie Taylor is,True,False,True,False,False
511,76457,Q2080089,P264,Q1546001,P159,Q16563,Bar-Kays,Stax Records,Memphis,['The Bar-Kays'],"['Stax', 'Satellite Records']","['Memphis, Tennessee', 'Memphis, TN']",musical group,record label,record label,headquarters location,city,167.0,284.0,2232.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Bar-Kays is,True,False,True,False,False
530,76562,Q744337,P264,Q1742077,P159,Q43196,Cowboy Copas,King,Cincinnati,['Lloyd Estel Copas'],['King Records'],"['Cin City', 'Cincinnati, OH', 'Cincinnati, Ohio', 'Cincy', 'Cinti']",human,record label,record label,headquarters location,city,105.0,40.0,2098.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Cowboy Copas is,True,False,True,False,False
504,76570,Q1388443,P264,Q1742077,P159,Q43196,Little Willie John,King,Cincinnati,"['William Edward ""Little Willie"" John', 'William Edward John']",['King Records'],"['Cin City', 'Cincinnati, OH', 'Cincinnati, Ohio', 'Cincy', 'Cinti']",human,record label,record label,headquarters location,city,112.0,40.0,2098.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Little Willie John is,True,False,True,False,False
512,76613,Q320883,P264,Q1809823,P112,Q1382555,Joe Pass,Pablo,Norman Granz,"['Joe Passalaqua', 'Joseph Anthony Jacobi Passalaqua']",['Pablo Records'],['Norman Grantz'],human,record label,record label,founded by,human,427.0,36.0,114.0,the record label of {},the founder of {},the founder of the record label of Joe Pass is,True,False,True,False,False
542,76905,Q271765,P264,Q2902300,P159,Q23197,Laura Bell Bundy,Big Machine Records,Nashville,['Laura Ashley Bell Bundy'],"['Big Machine Records, LLC']","['Nashville, Tennessee', 'Metropolitan Government of Nashville and Davidson County', 'Nashville–Davidson County', 'Nashville, TN']",human,record label,record label,headquarters location,city,693.0,769.0,3205.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Laura Bell Bundy is,True,False,True,False,False
515,76917,Q2627462,P264,Q2902300,P159,Q23197,Jennifer Nettles,Big Machine Records,Nashville,['Jennifer Odessa Nettles'],"['Big Machine Records, LLC']","['Nashville, Tennessee', 'Metropolitan Government of Nashville and Davidson County', 'Nashville–Davidson County', 'Nashville, TN']",human,record label,record label,headquarters location,city,1462.0,769.0,3205.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Jennifer Nettles is,True,False,True,False,False
